"","Gene","noIR1","noIR2","IR1","IR2"
"16204","ENSMUSG00000058159",11.9090374396846,16.2934406588903,9.90828367291487,17.5513808910955
"16205","ENSMUSG00000058163",51.208860990644,35.8455694495586,25.5963994883634,24.9414360031356
"16206","ENSMUSG00000058172",0,0,0,0
"16207","ENSMUSG00000058173",186.971887803049,136.864901534678,127.981997441817,156.114914241849
"16208","ENSMUSG00000058174",13.0999411836531,8.6898350180748,5.77983214253368,18.4751377801005
"16209","ENSMUSG00000058183",1.19090374396846,0,0,0
"16210","ENSMUSG00000058186",0,0,0,1.84751377801005
"16211","ENSMUSG00000058188",0,0,0,0
"16212","ENSMUSG00000058192",217.935385146229,197.693746661202,159.358229072714,181.98010713399
"16213","ENSMUSG00000058194",0,0,0,0
"16214","ENSMUSG00000058200",0,0,0,0
"16215","ENSMUSG00000058207",0,0,0,0
"16216","ENSMUSG00000058216",0,0,0,0
"16217","ENSMUSG00000058230",3927.60054760799,3815.9238023121,4863.31590278905,5369.79879578621
"16218","ENSMUSG00000058239",1267.12158358245,1173.1277274401,1117.98467442723,1380.09279217351
"16219","ENSMUSG00000058240",323.925818359422,341.076024459436,229.541905089195,259.575685810412
"16220","ENSMUSG00000058244",0,0,4.95414183645744,0
"16221","ENSMUSG00000058246",5.95451871984232,2.1724587545187,7.43121275468616,4.61878444502512
"16222","ENSMUSG00000058248",28.5816898552431,21.724587545187,23.9450188762109,47.1116013392562
"16223","ENSMUSG00000058250",0,0,0,0
"16224","ENSMUSG00000058251",0,0,0,0
"16225","ENSMUSG00000058252",0,0,0,0
"16226","ENSMUSG00000058254",0,0,1.65138061215248,0
"16227","ENSMUSG00000058258",2535.43407090886,2745.98786571164,3599.18404418633,4250.20544631212
"16228","ENSMUSG00000058260",0,2.1724587545187,0,0.923756889005024
"16229","ENSMUSG00000058267",510.897706162471,510.527807311895,572.203382110834,558.87291784804
"16230","ENSMUSG00000058270",0,0,0,0
"16231","ENSMUSG00000058275",0,0,0,0
"16232","ENSMUSG00000058287",0,0,0,0
"16233","ENSMUSG00000058290",2868.88711922003,2890.45637288713,2609.18136720092,3180.4949688443
"16234","ENSMUSG00000058291",961.05932138255,938.502181952079,1125.41588718191,1176.8662765924
"16235","ENSMUSG00000058295",0,0,0,0
"16236","ENSMUSG00000058297",9.52722995174771,4.3449175090374,10.7339739789911,9.23756889005024
"16237","ENSMUSG00000058298",1025.36812355685,895.053006861705,1468.07736420355,1570.38671130854
"16238","ENSMUSG00000058301",2727.16957368778,2448.36101634258,2859.36552994202,2985.58226526424
"16239","ENSMUSG00000058317",0,0,0,0
"16240","ENSMUSG00000058318",427.534444084679,394.301263945144,557.340956601462,624.459656967396
"16241","ENSMUSG00000058325",0,0,0,0
"16242","ENSMUSG00000058328",0,0,0,0
"16243","ENSMUSG00000058331",121.472181884783,82.5534326717106,68.5322954043279,71.1292804533869
"16244","ENSMUSG00000058349",0,0,0,0
"16245","ENSMUSG00000058351",285.816898552431,252.005215524169,180.00048672462,207.84530002613
"16246","ENSMUSG00000058354",0,0,0,0
"16247","ENSMUSG00000058355",4164.59039265772,4020.13492523686,4566.89308290768,5033.55128818838
"16248","ENSMUSG00000058368",0,0,0,0
"16249","ENSMUSG00000058385",10434.6986046517,9237.29462421352,5002.85756451593,5500.97227402492
"16250","ENSMUSG00000058388",774.087433579502,651.73762635561,748.901107611149,1037.37898635264
"16251","ENSMUSG00000058392",2739.07861112747,2360.37643678457,3640.46855949014,3914.88169560329
"16252","ENSMUSG00000058396",7.14542246381078,9.77606439533415,9.08259336683863,14.7801102240804
"16253","ENSMUSG00000058398",0,0,0,0
"16254","ENSMUSG00000058400",0,0,0,0
"16255","ENSMUSG00000058402",92.8904920295402,84.7258914262293,55.321250507108,64.6629822303517
"16256","ENSMUSG00000058407",1558.89300085472,1275.23328890248,1935.41807744271,2012.86626114195
"16257","ENSMUSG00000058420",0,2.1724587545187,0,0
"16258","ENSMUSG00000058427",0,0,1.65138061215248,2.77127066701507
"16259","ENSMUSG00000058435",0,0,0,0
"16260","ENSMUSG00000058440",2369.89845049724,2047.54237613388,2433.30933200668,2608.68945455019
"16261","ENSMUSG00000058441",0,4.3449175090374,0,0
"16262","ENSMUSG00000058443",13.0999411836531,5.43114688629675,3.30276122430496,17.5513808910955
"16263","ENSMUSG00000058444",1125.4040380502,1150.31691051765,1187.34266013763,1195.3414143725
"16264","ENSMUSG00000058446",1579.13836450218,1709.72503980622,1592.75660042107,1928.80438424249
"16265","ENSMUSG00000058454",850.305273193483,981.951357042453,748.901107611149,1013.36130723851
"16266","ENSMUSG00000058470",350.125700726728,318.26520753699,473.946235687761,557.02540407003
"16267","ENSMUSG00000058486",604.97910193598,547.459606138713,781.103029548123,799.973465878351
"16268","ENSMUSG00000058488",0,0,0.825690306076239,0
"16269","ENSMUSG00000058491",0,0,0,0
"16270","ENSMUSG00000058498",9.52722995174771,5.43114688629675,11.5596642850674,9.23756889005024
"16271","ENSMUSG00000058499",0,0,0,0
"16272","ENSMUSG00000058503",1280.2215247661,1202.4559206261,1688.53667592591,1874.30272779119
"16273","ENSMUSG00000058513",0,0,0,0
"16274","ENSMUSG00000058515",2.38180748793693,0,3.30276122430496,4.61878444502512
"16275","ENSMUSG00000058523",0,0,0,0
"16276","ENSMUSG00000058537",0,0,0,0
"16277","ENSMUSG00000058546",5182.81309375076,5194.34888205421,4583.40688902921,4919.92919084076
"16278","ENSMUSG00000058550",0,0,0,0
"16279","ENSMUSG00000058558",19938.11048152,18821.0964197728,17668.9468597254,20069.5421705232
"16280","ENSMUSG00000058568",0,0,0,0
"16281","ENSMUSG00000058569",3172.56757393199,2841.57605091046,3030.2834232998,3239.61540974062
"16282","ENSMUSG00000058571",103.608625725256,83.63966204897,80.0919596893952,60.0441977853266
"16283","ENSMUSG00000058579",0,0,0,0
"16284","ENSMUSG00000058586",133.381219324468,110.795396480454,231.193285701347,193.988946691055
"16285","ENSMUSG00000058587",2484.22520991822,2754.67770072971,2185.60224018381,2702.9126572287
"16286","ENSMUSG00000058589",2.38180748793693,6.5173762635561,12.3853545911436,0.923756889005024
"16287","ENSMUSG00000058594",583.542834544547,588.736322474568,316.2393872272,361.188943600964
"16288","ENSMUSG00000058600",10552.5980753046,9221.00118355462,10129.5686749433,10593.6440031096
"16289","ENSMUSG00000058618",0,0,0,0
"16290","ENSMUSG00000058620",2.38180748793693,0,0.825690306076239,1.84751377801005
"16291","ENSMUSG00000058624",1.19090374396846,0,0,1.84751377801005
"16292","ENSMUSG00000058626",0,8.6898350180748,5.77983214253368,13.8563533350754
"16293","ENSMUSG00000058628",0,0,0,0
"16294","ENSMUSG00000058631",0,0,0,0
"16295","ENSMUSG00000058638",1342.14851945246,1474.01326494094,2150.9232473286,2293.68835539948
"16296","ENSMUSG00000058643",0,0,0,0
"16297","ENSMUSG00000058655",10637.1522411263,11220.7494670891,10157.6421453499,11828.7069637093
"16298","ENSMUSG00000058656",0,0,0,2.77127066701507
"16299","ENSMUSG00000058659",0,0,0,0
"16300","ENSMUSG00000058662",8.33632620777925,0,0,6.46629822303517
"16301","ENSMUSG00000058665",0,0,0,0
"16302","ENSMUSG00000058669",0,0,0,0
"16303","ENSMUSG00000058670",0,0,0,0
"16304","ENSMUSG00000058672",65.4997059182655,52.1390101084488,107.339739789911,76.671821787417
"16305","ENSMUSG00000058685",0,0,0,0
"16306","ENSMUSG00000058690",1244.49441244704,1238.30149007566,1087.43413310241,1338.52373216828
"16307","ENSMUSG00000058692",0,0,0,0
"16308","ENSMUSG00000058704",1506.49323612011,1308.90639959752,1631.56404480665,1669.22869843208
"16309","ENSMUSG00000058706",1058.71342838796,1122.07494670891,810.827880566867,1079.87180324687
"16310","ENSMUSG00000058709",1025.36812355685,822.275638585328,1180.73713768902,1311.73478238713
"16311","ENSMUSG00000058715",0,3.25868813177805,0,7.39005511204019
"16312","ENSMUSG00000058717",0,0,0,0
"16313","ENSMUSG00000058725",0,0,0,0
"16314","ENSMUSG00000058728",0,0,0,0
"16315","ENSMUSG00000058729",684.769652781867,580.046487456493,1008.16786371909,1339.44748905728
"16316","ENSMUSG00000058740",3.57271123190539,0,0,2.77127066701507
"16317","ENSMUSG00000058741",0,2.1724587545187,0,3.6950275560201
"16318","ENSMUSG00000058743",20.2453636474639,11.9485231498529,47.8900377524219,46.1878444502512
"16319","ENSMUSG00000058748",560.915663409147,508.355348557376,701.011069858727,811.058548546411
"16320","ENSMUSG00000058755",908.659556647938,702.7904070868,1086.60844279633,1442.90826062585
"16321","ENSMUSG00000058756",579.970123312642,518.13141295271,430.184649465721,554.254133403015
"16322","ENSMUSG00000058761",1639.87445544457,1651.06865343421,1721.56428816896,1883.54029668124
"16323","ENSMUSG00000058773",40144.1743054329,33463.4684252288,12537.2816074616,13049.913570974
"16324","ENSMUSG00000058793",4644.52460147701,4622.9922296158,3544.6884839853,4285.30820809431
"16325","ENSMUSG00000058794",10.7181336957162,20.6383581679277,34.6789928552021,82.2143631214472
"16326","ENSMUSG00000058799",12487.8166592533,12358.0316250796,12069.9408942225,14528.848350271
"16327","ENSMUSG00000058802",0,0,0,0
"16328","ENSMUSG00000058806",0,0,0,0
"16329","ENSMUSG00000058807",0,0,0,0
"16330","ENSMUSG00000058812",298.916839736084,252.005215524169,400.459798446976,329.781209374794
"16331","ENSMUSG00000058818",9.52722995174771,4.3449175090374,12.3853545911436,6.46629822303517
"16332","ENSMUSG00000058820",0,0,0,0
"16333","ENSMUSG00000058831",13.0999411836531,23.8970462997057,30.5505413248209,17.5513808910955
"16334","ENSMUSG00000058833",359.652930678476,271.557344314838,212.202408661594,181.056350244985
"16335","ENSMUSG00000058835",1955.46394759622,1856.36600573623,2288.81352844334,2525.55133453974
"16336","ENSMUSG00000058856",0,0,0,0
"16337","ENSMUSG00000058881",0,5.43114688629675,9.08259336683863,1.84751377801005
"16338","ENSMUSG00000058883",2.38180748793693,0,0,0
"16339","ENSMUSG00000058884",0,0,0,0
"16340","ENSMUSG00000058886",634.751695535191,483.372072880411,484.680209666753,567.186729849085
"16341","ENSMUSG00000058897",0,1.08622937725935,0,1.84751377801005
"16342","ENSMUSG00000058900",139.33573804431,122.743919630307,127.981997441817,166.276240020904
"16343","ENSMUSG00000058904",0,0,0,0
"16344","ENSMUSG00000058914",0,0,1.65138061215248,1.84751377801005
"16345","ENSMUSG00000058921",2.38180748793693,0,0,9.23756889005024
"16346","ENSMUSG00000058925",2.38180748793693,0,0,0
"16347","ENSMUSG00000058927",0,0,0,0.923756889005024
"16348","ENSMUSG00000058932",2.38180748793693,3.25868813177805,1.65138061215248,0
"16349","ENSMUSG00000058934",2.38180748793693,0,2.47707091822872,0.923756889005024
"16350","ENSMUSG00000058935",0,0,0,0
"16351","ENSMUSG00000058952",9.52722995174771,11.9485231498529,6.60552244860992,7.39005511204019
"16352","ENSMUSG00000058966",0,0,0,0
"16353","ENSMUSG00000058975",10.7181336957162,2.1724587545187,2.47707091822872,9.23756889005024
"16354","ENSMUSG00000058976",0,0,0,0
"16355","ENSMUSG00000058979",942.004861479055,801.637280417401,730.735920877472,783.34584187626
"16356","ENSMUSG00000058981",0,0,0,0
"16357","ENSMUSG00000058997",3378.59392163853,3507.43465917044,3154.96265951731,3735.67285913632
"16358","ENSMUSG00000059003",0,0,0,0
"16359","ENSMUSG00000059005",140105.061862914,118664.042089321,121264.181111581,124741.359020571
"16360","ENSMUSG00000059013",670.478807854245,685.41073705065,328.624741818343,406.453031162211
"16361","ENSMUSG00000059022",15.48174867159,4.3449175090374,23.9450188762109,16.6276240020904
"16362","ENSMUSG00000059023",0,0,0,0
"16363","ENSMUSG00000059027",42.8725347828647,10.8622937725935,36.3303734673545,25.8651928921407
"16364","ENSMUSG00000059030",0,0,0,0
"16365","ENSMUSG00000059031",0,0,1.65138061215248,1.84751377801005
"16366","ENSMUSG00000059040",1482.67516124074,1563.08407387621,1144.40676422167,1562.0728993075
"16367","ENSMUSG00000059042",0,0,0,0
"16368","ENSMUSG00000059043",0,0,1.65138061215248,0
"16369","ENSMUSG00000059049",0,0,0,0
"16370","ENSMUSG00000059060",348.93479698276,456.216338448927,396.331346916595,489.591151172663
"16371","ENSMUSG00000059069",0,0,0,0
"16372","ENSMUSG00000059070",11285.0038778452,9478.43754596509,10529.2027830842,10902.1788040373
"16373","ENSMUSG00000059077",0,0,0,0
"16374","ENSMUSG00000059087",0,0,0,0
"16375","ENSMUSG00000059089",0,0,0,0
"16376","ENSMUSG00000059105",0,0,0,0
"16377","ENSMUSG00000059106",1.19090374396846,0,0,0
"16378","ENSMUSG00000059108",0,0,0,0
"16379","ENSMUSG00000059112",0,0,0,0
"16380","ENSMUSG00000059113",0,0,0,0
"16381","ENSMUSG00000059114",0,1.08622937725935,0,0
"16382","ENSMUSG00000059119",3698.94702876605,3504.17597103867,4566.0673926016,4943.02311306588
"16383","ENSMUSG00000059128",0,0,0,0
"16384","ENSMUSG00000059134",0,0,0,0
"16385","ENSMUSG00000059136",85.7450695657294,112.967855234972,146.147184175494,128.402207571698
"16386","ENSMUSG00000059142",412.052695413089,501.83797229382,404.588249977357,496.057449395698
"16387","ENSMUSG00000059146",1.19090374396846,1.08622937725935,4.95414183645744,0
"16388","ENSMUSG00000059149",3122.54961668531,3267.37796679613,3126.88918911072,3464.08833376884
"16389","ENSMUSG00000059169",0,1.08622937725935,0,0
"16390","ENSMUSG00000059173",0,1.08622937725935,0,0
"16391","ENSMUSG00000059182",1227.82176003149,1048.21134905527,1076.70015912342,1258.15688282484
"16392","ENSMUSG00000059183",285.816898552431,328.041271932324,232.018976007423,252.185630698372
"16393","ENSMUSG00000059187",0,0,0,0
"16394","ENSMUSG00000059189",0,0,0,0
"16395","ENSMUSG00000059201",0,0,0,0
"16396","ENSMUSG00000059203",0,0,0,0
"16397","ENSMUSG00000059205",0,0,0,0
"16398","ENSMUSG00000059206",0,0,0,0
"16399","ENSMUSG00000059208",25344.8134791369,24824.6861878852,24830.1588843247,27728.4105372638
"16400","ENSMUSG00000059213",356.080219446571,257.436362410466,234.496046925652,230.015465362251
"16401","ENSMUSG00000059218",0,0,0,0
"16402","ENSMUSG00000059230",0,0,0,0
"16403","ENSMUSG00000059244",0,0,0,0
"16404","ENSMUSG00000059246",0,0,0,0
"16405","ENSMUSG00000059248",3485.77525859569,2969.75111742706,2618.26396056776,2798.98337368522
"16406","ENSMUSG00000059251",0,0,0,0
"16407","ENSMUSG00000059256",0,0,0,0
"16408","ENSMUSG00000059263",2827.20548818113,3143.54781778856,3373.77059062751,3758.76678136144
"16409","ENSMUSG00000059273",3669.17443516684,3395.55303331273,4215.97470282528,4607.69936235706
"16410","ENSMUSG00000059277",86.9359733096979,122.743919630307,301.376961717827,315.001099150713
"16411","ENSMUSG00000059278",202.453636474639,179.227847247793,199.81705407045,193.06518980205
"16412","ENSMUSG00000059279",0,0,0,0
"16413","ENSMUSG00000059280",5846.14647914119,4864.13515136737,3737.07432530106,3905.64412671324
"16414","ENSMUSG00000059288",233.417133817819,360.628153250104,333.578883654801,429.546953387336
"16415","ENSMUSG00000059291",20738.3977974668,19281.6576757307,18800.968269356,20097.2548771933
"16416","ENSMUSG00000059303",0,0,0,0
"16417","ENSMUSG00000059305",5291.18533445189,4551.30109071668,4288.63544975999,4494.07726500944
"16418","ENSMUSG00000059316",123.85398937272,122.743919630307,93.3030045866151,101.613257790553
"16419","ENSMUSG00000059319",0,0,0,0
"16420","ENSMUSG00000059323",750.269358700132,597.426157492643,697.708308634422,938.536999229104
"16421","ENSMUSG00000059325",0,0,0,0
"16422","ENSMUSG00000059326",229.844422585914,187.917682265868,256.78968518971,318.696126706733
"16423","ENSMUSG00000059327",5.95451871984232,10.8622937725935,4.1284515303812,3.6950275560201
"16424","ENSMUSG00000059334",0,0,0,0
"16425","ENSMUSG00000059336",776.469241067439,825.534326717106,668.809147921754,983.801086790351
"16426","ENSMUSG00000059343",2.38180748793693,0,0,0
"16427","ENSMUSG00000059355",248.898882489409,155.330800948087,283.21177498415,230.939222251256
"16428","ENSMUSG00000059361",0,0,0,0
"16429","ENSMUSG00000059363",693.105978989646,513.786495443673,588.717188232359,643.858551636502
"16430","ENSMUSG00000059366",0,0,0,0
"16431","ENSMUSG00000059371",0,0,0,0
"16432","ENSMUSG00000059375",0,0,0,0
"16433","ENSMUSG00000059379",0,0,0,0
"16434","ENSMUSG00000059382",0,0,0,0
"16435","ENSMUSG00000059383",0,2.1724587545187,0,1.84751377801005
"16436","ENSMUSG00000059395",0,0,0,0
"16437","ENSMUSG00000059397",0,0,0,0
"16438","ENSMUSG00000059401",0,0,1.65138061215248,0
"16439","ENSMUSG00000059406",40.4907272949278,89.0708089352668,70.1836760164803,118.240881792643
"16440","ENSMUSG00000059408",0,0,3.30276122430496,0
"16441","ENSMUSG00000059409",927.714016551433,877.673336825555,967.709038721353,1118.66959258508
"16442","ENSMUSG00000059410",0,0,0,0
"16443","ENSMUSG00000059411",0,0,0,0
"16444","ENSMUSG00000059412",0,0,0,0
"16445","ENSMUSG00000059423",391.807331765625,442.095356544556,374.863398958613,438.784522277386
"16446","ENSMUSG00000059429",407.289080437215,240.056692374316,301.376961717827,370.426512491015
"16447","ENSMUSG00000059430",1.19090374396846,2.1724587545187,1.65138061215248,0
"16448","ENSMUSG00000059434",0,2.1724587545187,2.47707091822872,0
"16449","ENSMUSG00000059436",2267.48072851596,2101.85384499684,2351.56599170513,2791.59331857318
"16450","ENSMUSG00000059439",283.435091064494,358.455694495586,385.597372937604,410.148058718231
"16451","ENSMUSG00000059447",905.086845416033,858.121208034887,1023.03028922846,1069.71047746782
"16452","ENSMUSG00000059455",0,0,0,0.923756889005024
"16453","ENSMUSG00000059456",3791.83752079559,4151.56867988524,3639.64286918406,4676.05737214343
"16454","ENSMUSG00000059460",0,0,1.65138061215248,0
"16455","ENSMUSG00000059463",0,0,0,0
"16456","ENSMUSG00000059473",8.33632620777925,11.9485231498529,8.2569030607624,3.6950275560201
"16457","ENSMUSG00000059474",1791.11923092857,1743.39815050126,2798.26444729238,2976.34469637419
"16458","ENSMUSG00000059475",410.86179166912,402.991098963219,401.285488753052,485.896123616643
"16459","ENSMUSG00000059479",1361.20297935595,1362.13163908323,755.506630059759,1069.71047746782
"16460","ENSMUSG00000059481",0,0,0,0
"16461","ENSMUSG00000059482",107.181336957162,165.106865343421,94.1286948926913,97.9182302345326
"16462","ENSMUSG00000059486",1309.99411836531,1101.43658854098,1948.62912233993,2246.57675406022
"16463","ENSMUSG00000059488",0,0,0.825690306076239,2.77127066701507
"16464","ENSMUSG00000059493",0,0,0,0
"16465","ENSMUSG00000059495",315.589492151643,414.939622113072,337.707335185182,533.931481844904
"16466","ENSMUSG00000059498",172.681042875427,174.882929738755,234.496046925652,177.361322688965
"16467","ENSMUSG00000059503",0,0,0,0
"16468","ENSMUSG00000059504",0,0,0,0
"16469","ENSMUSG00000059518",348.93479698276,231.366857356242,224.587763252737,325.162424929768
"16470","ENSMUSG00000059534",883.6505780246,737.549747159099,834.772899443078,799.973465878351
"16471","ENSMUSG00000059540",73.8360321260448,44.5354044676334,132.936139278275,105.308285346573
"16472","ENSMUSG00000059547",0,0,0,0
"16473","ENSMUSG00000059552",2382.9983916809,2098.59515686507,2976.61355340484,3437.29938398769
"16474","ENSMUSG00000059554",54.7815722225493,36.9317988268179,50.3671086706506,81.2906062324421
"16475","ENSMUSG00000059555",889.605096744443,729.946141518284,456.60673926016,475.734797837587
"16476","ENSMUSG00000059562",0,6.5173762635561,11.5596642850674,11.0850826680603
"16477","ENSMUSG00000059586",864.596118121105,773.395316608658,835.598589749154,848.932580995617
"16478","ENSMUSG00000059588",103.608625725256,304.144225632618,165.963751521324,294.678447592603
"16479","ENSMUSG00000059595",0,0,0,0.923756889005024
"16480","ENSMUSG00000059602",0,10.8622937725935,14.0367352032961,11.0850826680603
"16481","ENSMUSG00000059606",0,0,0,0
"16482","ENSMUSG00000059610",0,0,0,0
"16483","ENSMUSG00000059623",2.38180748793693,1.08622937725935,2.47707091822872,0.923756889005024
"16484","ENSMUSG00000059625",0,0,0,0
"16485","ENSMUSG00000059626",0,0,0,0
"16486","ENSMUSG00000059631",0,0,0,0
"16487","ENSMUSG00000059632",0,0,0,0
"16488","ENSMUSG00000059639",0,0,0,0
"16489","ENSMUSG00000059645",0,0,0,0
"16490","ENSMUSG00000059648",128.617604348594,136.864901534678,37.1560637734308,50.8066288952763
"16491","ENSMUSG00000059654",0,0,0,0
"16492","ENSMUSG00000059657",0,0,0,0
"16493","ENSMUSG00000059659",40.4907272949278,28.2419638087431,37.981754079507,43.4165737832361
"16494","ENSMUSG00000059663",13.0999411836531,2.1724587545187,12.3853545911436,4.61878444502512
"16495","ENSMUSG00000059668",0,0,0,0
"16496","ENSMUSG00000059669",301.298647224021,336.731106950399,302.202652023904,427.699439609326
"16497","ENSMUSG00000059674",52.3997647346124,33.6731106950399,52.8441795888793,54.5016564512964
"16498","ENSMUSG00000059687",0,0,0,0
"16499","ENSMUSG00000059689",246.517075001472,202.038664170239,96.60576581092,116.393368014633
"16500","ENSMUSG00000059690",0,0,0,0
"16501","ENSMUSG00000059706",8.33632620777925,15.2072112816309,25.5963994883634,11.0850826680603
"16502","ENSMUSG00000059708",169.108331643522,247.660298015132,135.413210196503,194.91270358006
"16503","ENSMUSG00000059713",294.153224760211,378.007823286254,203.119815294755,283.593364924542
"16504","ENSMUSG00000059714",153.626582971932,142.296048420975,137.890281114732,117.317124903638
"16505","ENSMUSG00000059729",292.962321016242,269.384885560319,490.460041809286,513.608830286793
"16506","ENSMUSG00000059734",1251.63983491086,985.210045174231,902.47950454133,930.223187228059
"16507","ENSMUSG00000059741",0,0,0,0
"16508","ENSMUSG00000059742",0,0,0,0
"16509","ENSMUSG00000059743",1289.74875471785,1331.71721651996,1113.03053259077,1515.88505485724
"16510","ENSMUSG00000059762",20.2453636474639,18.465899413409,37.981754079507,46.1878444502512
"16511","ENSMUSG00000059763",0,0,0,0
"16512","ENSMUSG00000059772",142.908449276216,135.778672157419,98.2571464230725,135.792262683739
"16513","ENSMUSG00000059791",578.779219568674,520.303871707229,492.111422421439,472.039770281567
"16514","ENSMUSG00000059796",17243.0953089194,15639.5305737801,21307.7640386034,24102.6647479191
"16515","ENSMUSG00000059810",169.108331643522,253.091444901429,110.642501014216,204.15027247011
"16516","ENSMUSG00000059811",1114.68590435448,1370.8214741013,1463.1232223671,1674.77123976611
"16517","ENSMUSG00000059816",0,0,0,0
"16518","ENSMUSG00000059820",841.968946985704,842.913996753256,951.195232599828,1163.93368014633
"16519","ENSMUSG00000059821",0,0,0,0
"16520","ENSMUSG00000059824",216.74448140226,154.244571570828,301.376961717827,293.754690703598
"16521","ENSMUSG00000059832",0,0,0,0
"16522","ENSMUSG00000059834",537.097588529777,509.441577934635,449.175526505474,473.887284059577
"16523","ENSMUSG00000059839",89.3177807976348,114.054084612232,108.991120402064,150.572372907819
"16524","ENSMUSG00000059842",115.517663164941,109.709167103194,92.4773142805388,109.927069791598
"16525","ENSMUSG00000059845",0,0,0,0
"16526","ENSMUSG00000059851",320.353107127517,303.057996255359,296.42281988137,311.306071594693
"16527","ENSMUSG00000059852",2.38180748793693,4.3449175090374,0,4.61878444502512
"16528","ENSMUSG00000059854",0,0,0,0
"16529","ENSMUSG00000059857",0,1.08622937725935,0,0
"16530","ENSMUSG00000059862",0,0,0,0
"16531","ENSMUSG00000059864",2.38180748793693,0,11.5596642850674,1.84751377801005
"16532","ENSMUSG00000059866",616.888139375664,661.513690750944,1038.71840504391,1075.25301880185
"16533","ENSMUSG00000059867",0,0,0,0
"16534","ENSMUSG00000059873",0,0,0,0
"16535","ENSMUSG00000059874",0,0,0,0
"16536","ENSMUSG00000059878",646.660732974876,639.789103205757,634.130155066552,768.56573165218
"16537","ENSMUSG00000059883",469.216075123575,498.579284162042,422.753436711035,490.514908061668
"16538","ENSMUSG00000059887",0,0,0,0
"16539","ENSMUSG00000059890",2019.77274977052,2118.14728565573,1816.51867336773,2171.75244605081
"16540","ENSMUSG00000059891",1.19090374396846,4.3449175090374,0.825690306076239,0
"16541","ENSMUSG00000059895",5616.30205655528,5712.48029500693,7709.47038783385,9413.0826989612
"16542","ENSMUSG00000059897",360.843834422445,326.955042555064,363.303734673545,430.470710276341
"16543","ENSMUSG00000059898",0,0,0,0
"16544","ENSMUSG00000059900",0,0,0,0
"16545","ENSMUSG00000059901",9.52722995174771,6.5173762635561,9.08259336683863,22.1701653361206
"16546","ENSMUSG00000059908",0,0,0,0
"16547","ENSMUSG00000059910",1.19090374396846,0,2.47707091822872,0
"16548","ENSMUSG00000059920",962.250225126519,878.759566202815,1036.24133412568,1050.31158279871
"16549","ENSMUSG00000059921",0,0,0,0
"16550","ENSMUSG00000059923",2030.49088346623,1726.01848046511,2103.85889988226,2331.56238784868
"16551","ENSMUSG00000059934",0,0,0,0
"16552","ENSMUSG00000059939",875.314251816821,908.087759388817,581.285975477673,706.674020088843
"16553","ENSMUSG00000059956",0,0,0,0
"16554","ENSMUSG00000059964",0,0,0,0
"16555","ENSMUSG00000059970",65.4997059182655,49.9665513539301,64.4038438739467,76.671821787417
"16556","ENSMUSG00000059972",0,0,0,0
"16557","ENSMUSG00000059974",0,0,0,0
"16558","ENSMUSG00000059975",207.217251450513,206.383581679277,147.798564787647,242.948061808321
"16559","ENSMUSG00000059981",2447.30719385519,2258.27087532219,2104.68459018833,2407.31045274709
"16560","ENSMUSG00000059991",0,0,0,0
"16561","ENSMUSG00000059994",177.444657851301,181.400306002312,189.908770397535,247.566846253346
"16562","ENSMUSG00000059995",1473.14793128899,1277.405747657,1946.1520514217,2105.24195004245
"16563","ENSMUSG00000060002",66.690609662234,99.9331027078602,70.1836760164803,110.850826680603
"16564","ENSMUSG00000060012",2061.45438080941,2176.80367202774,2535.69492996013,2814.68724079831
"16565","ENSMUSG00000060017",0,0,0,0
"16566","ENSMUSG00000060024",0,0,0,0.923756889005024
"16567","ENSMUSG00000060029",11.9090374396846,14.1209819043716,18.9908770397535,15.7038671130854
"16568","ENSMUSG00000060030",0,0,0,0
"16569","ENSMUSG00000060032",952.722995174771,800.551051040141,1581.196936136,1532.51267885933
"16570","ENSMUSG00000060034",28.5816898552431,21.724587545187,80.0919596893952,84.9856337884622
"16571","ENSMUSG00000060036",24153.9097351684,24720.4081676683,23255.5674706373,26717.8205006923
"16572","ENSMUSG00000060038",608.551813167885,532.252394857082,918.167620356778,929.299430339054
"16573","ENSMUSG00000060044",0,0,0,0
"16574","ENSMUSG00000060049",0,0,0,0
"16575","ENSMUSG00000060057",0,0,0,0
"16576","ENSMUSG00000060063",4.76361497587386,7.60360564081545,7.43121275468616,3.6950275560201
"16577","ENSMUSG00000060070",0,0,0,0
"16578","ENSMUSG00000060073",2198.40831136578,1819.43420690941,2135.23513151316,2355.58006696281
"16579","ENSMUSG00000060081",0,0,0,0
"16580","ENSMUSG00000060084",0,0,0,0
"16581","ENSMUSG00000060090",790.76008599506,886.36317184363,753.02955914153,868.331475664723
"16582","ENSMUSG00000060093",18626.9254594107,15826.3620266687,11387.9207014035,11263.3677476383
"16583","ENSMUSG00000060098",859.832503145231,810.327115435476,718.350566286328,889.577884111838
"16584","ENSMUSG00000060105",0,0,0,0
"16585","ENSMUSG00000060112",0,0,0,0
"16586","ENSMUSG00000060114",0,0,0,0
"16587","ENSMUSG00000060121",314.398588407674,209.642269811055,278.257633147693,304.839773371658
"16588","ENSMUSG00000060126",19100.9051495102,17985.7860286603,19596.1080341074,22502.7178161624
"16589","ENSMUSG00000060131",0,0,0,0
"16590","ENSMUSG00000060143",11.9090374396846,11.9485231498529,4.95414183645744,4.61878444502512
